opening,trap_name,clean_moves,commented_moves,metadata
Opening (C10),Opening (C10),1. e4 e6 2. d4 d5 3. Nc3 dxe4 4. Nxe4 Ne7 5. Bd3 g6 6. Nf6#,1. e4 e6 2. d4 d5 3. Nc3 dxe4 4. Nxe4 Ne7 5. Bd3 g6 6. Nf6#,"Ivanov, V. - Martinov, Moscow 1973"
Opening (C15),Opening (C15),1. e4 e6 2. d4 d5 3. Nc3 Bb4 4. Bd2 dxe4 5. Nxe4 Qxd4 6. Bd3 Bxd2+ 7. Qxd2 Nf6 8. Bb5+,1. e4 e6 2. d4 d5 3. Nc3 Bb4 4. Bd2 dxe4 5. Nxe4 Qxd4 6. Bd3 Bxd2+ 7. Qxd2 Nf6 8. Bb5+,"Clech - Tyrant, Val Maubuee 1989"
Opening (C15),Opening (C15),1. e4 e6 2. d4 d5 3. Nc3 Bb4 4. Bd3 c5 5. exd5 Qxd5 6. Nf3 cxd4 7. a3 Qa5 8. axb4 Qxa1 9. Nxd4,1. e4 e6 2. d4 d5 3. Nc3 Bb4 4. Bd3 c5 5. exd5 Qxd5 6. Nf3 cxd4 7. a3 Qa5 8. axb4 Qxa1 9. Nxd4,"Szily - Vloch, Budapest 1943"
Opening (C15),Opening (C15),1. e4 e6 2. d4 d5 3. Nc3 Bb4 4. exd5 Qxd5 5. Qg4 Ne7 6. Qxg7 Qe4+ 7. Kd1,1. e4 e6 2. d4 d5 3. Nc3 Bb4 4. exd5 Qxd5 5. Qg4 Ne7 6. Qxg7 Qe4+ 7. Kd1,"Van Steenis - Wechsler, Hastings 1947"
Opening (C15),Opening (C15),1. e4 e6 2. d4 d5 3. Nc3 Bb4 4. Nge2 dxe4 5. a3 Bxc3+ 6. Nxc3 Nc6 7. Qg4 Nxd4 8. Qxg7 Nxc2+ 9. Ke2 Qd3#,1. e4 e6 2. d4 d5 3. Nc3 Bb4 4. Nge2 dxe4 5. a3 Bxc3+ 6. Nxc3 Nc6 7. Qg4 Nxd4 8. Qxg7 Nxc2+ 9. Ke2 Qd3#,"Dake, A. - Pauli, Baltimore 1936"
Opening (C17),Opening (C17),1. e4 e6 2. d4 d5 3. Nc3 Bb4 4. e5 c5 5. dxc5 Bxc3+ 6. bxc3 Nc6 7. Qg4 Nxe5 8. Qxg7 Qf6 9. Bh6,1. e4 e6 2. d4 d5 3. Nc3 Bb4 4. e5 c5 5. dxc5 Bxc3+ 6. bxc3 Nc6 7. Qg4 Nxe5 8. Qxg7 Qf6 9. Bh6,"Goldenov - Nekrassov, Minsk 1953"
Opening (C16),Opening (C16),1. e4 e6 2. d4 d5 3. Nc3 Bb4 4. e5 Qd7 5. Nf3 b6 6. Bb5 Bxc3+ 7. bxc3 Qxb5,1. e4 e6 2. d4 d5 3. Nc3 Bb4 4. e5 Qd7 5. Nf3 b6 6. Bb5 Bxc3+ 7. bxc3 Qxb5,"Hieser - Shue, Australia 1996"
Opening (C15),Opening (C15),1. e4 e6 2. d4 d5 3. Nc3 Bb4 4. f3 dxe4 5. fxe4 Qh4+ 6. g3 Qxe4+,1. e4 e6 2. d4 d5 3. Nc3 Bb4 4. f3 dxe4 5. fxe4 Qh4+ 6. g3 Qxe4+,"Schnabel - Cook, Dayton 1980"
Opening (C13),Opening (C13),1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. Bg5 Be7 5. e5 Nfd7 6. h4 c5 7. Bxe7 Kxe7 8. dxc5 Qa5 9. Qd2 h6 10. Nxd5+ exd5 11. Qxa5,1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. Bg5 Be7 5. e5 Nfd7 6. h4 c5 7. Bxe7 Kxe7 8. dxc5 Qa5 9. Qd2 h6 10. Nxd5+ exd5 11. Qxa5,"Velimirovic - Ristovic, Pozarevac 1995"
Opening (C00),Opening (C00),1. e4 e6 2. d4 d5 3. c4 dxe4 4. Nc3 Bb4 5. Bd2 Qxd4 6. Qa4+ Nc6 7. O-O-O Bxc3 8. Bg5 Bxb2+ 9. Kb1 Qb6 10. Rd8#,1. e4 e6 2. d4 d5 3. c4 dxe4 4. Nc3 Bb4 5. Bd2 Qxd4 6. Qa4+ Nc6 7. O-O-O Bxc3 8. Bg5 Bxb2+ 9. Kb1 Qb6 10. Rd8#,"Diemer - Buerger, Germany 1948"
Opening (C03),Opening (C03),1. e4 e6 2. d4 d5 3. Nd2 dxe4 4. Nxe4 Nc6 5. Nf3 b6 6. Bb5 Qd5 7. Qe2 Nf6 8. c4 Bb4+ 9. Kf1 Qd7 10. Ne5,1. e4 e6 2. d4 d5 3. Nd2 dxe4 4. Nxe4 Nc6 5. Nf3 b6 6. Bb5 Qd5 7. Qe2 Nf6 8. c4 Bb4+ 9. Kf1 Qd7 10. Ne5,"Rausis - Herboth, Baden Baden 1993"
Opening (C00),Opening (C00),1. e4 e6 2. d4 d5 3. exd5 exd5 4. Nf3 Bd6 5. c4 Ne7 6. c5,1. e4 e6 2. d4 d5 3. exd5 exd5 4. Nf3 Bd6 5. c4 Ne7 6. c5,"Hansen, C. - Rodas, West Germany 1980"
Opening (C00),Opening (C00),1. e4 e6 2. d4 d5 3. exd5 exd5 4. Nf3 Bd6 5. Bd3 Bg4 6. Bg5 Bxf3,1. e4 e6 2. d4 d5 3. exd5 exd5 4. Nf3 Bd6 5. Bd3 Bg4 6. Bg5 Bxf3,"Muellen - Wagner, Germany 1990"
Opening (C00),Opening (C00),1. e4 e6 2. d4 Nf6 3. Bd3 h6 4. Nf3 Na6 5. e5 Nh5 6. g4,1. e4 e6 2. d4 Nf6 3. Bd3 h6 4. Nf3 Na6 5. e5 Nh5 6. g4,"Wall, Bill - Arau, Internet 1996"
Opening (C00),Opening (C00),1. e4 e6 2. d4 Nf6 3. Bg5 Be7 4. Bd3 O-O 5. Nc3 Nxe4 6. Bxe7 Nxc3 7. Bxh7+ Kh8 8. Qh5,1. e4 e6 2. d4 Nf6 3. Bg5 Be7 4. Bd3 O-O 5. Nc3 Nxe4 6. Bxe7 Nxc3 7. Bxh7+ Kh8 8. Qh5,"Durao - Horta, Lisbon 1954"
Opening (C00),Opening (C00),1. e4 e6 2. Qf3 d5 3. exd5 exd5 4. d4 Nf6 5. Nc3 c6 6. Be3 Bd6 7. Nh3 Bg4,1. e4 e6 2. Qf3 d5 3. exd5 exd5 4. d4 Nf6 5. Nc3 c6 6. Be3 Bd6 7. Nh3 Bg4,"NN - Blaine, R., Indianapolis 1980"
Opening (C53),Opening (C53),1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. c3 d6 5. d4 Bb6 6. dxe5 Nxe5 7. Nxe5 dxe5 8. Bxf7+ Kxf7 9. Qxd8,1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. c3 d6 5. d4 Bb6 6. dxe5 Nxe5 7. Nxe5 dxe5 8. Bxf7+ Kxf7 9. Qxd8,"Wall, Bill - SmartAttack, Internet 1996"
Opening (C53),Opening (C53),1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. c3 d6 5. d4 exd4 6. cxd4 Bb6 7. d5 Na5 8. Bd3 c6 9. b4,1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. c3 d6 5. d4 exd4 6. cxd4 Bb6 7. d5 Na5 8. Bd3 c6 9. b4,"Wall, Bill - George, North Carolina 1977"
Opening (C53),Opening (C53),1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. c3 Qe7 5. O-O d6 6. d4 Bb6 7. Bg5 f6 8. Bh4 g5 9. Nxg5 fxg5 10. Qh5+ Kd7 11. Bxg5 Qg7 12. Be6+ Kxe6 13. Qe8+,1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. c3 Qe7 5. O-O d6 6. d4 Bb6 7. Bg5 f6 8. Bh4 g5 9. Nxg5 fxg5 10. Qh5+ Kd7 11. Bxg5 Qg7 12. Be6+ Kxe6 13. Qe8+,"Busnardo - NN, Rome 1590"
Opening (C54),Opening (C54),1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. c3 Nf6 5. d4 Bb6 6. dxe5 Nxe4 7. Qd5 Bxf2+ 8. Ke2,1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. c3 Nf6 5. d4 Bb6 6. dxe5 Nxe4 7. Qd5 Bxf2+ 8. Ke2,"Stoklizki - Maximov, Moscow 1973"
Opening (C54),Opening (C54),1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. c3 Nf6 5. d4 exd4 6. cxd4 Bb6 7. e5 Ng4 8. h3 Nh6 9. d5 Ne7 10. d6 Ng6 11. Bg5 f6 12. exf6 gxf6 13. Qe2+ Kf8 14. Bxh6#,1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. c3 Nf6 5. d4 exd4 6. cxd4 Bb6 7. e5 Ng4 8. h3 Nh6 9. d5 Ne7 10. d6 Ng6 11. Bg5 f6 12. exf6 gxf6 13. Qe2+ Kf8 14. Bxh6#,"Boleslavsky - Scitov, Moscow 1933"
Opening (C54),Opening (C54),1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. c3 Nf6 5. d4 exd4 6. cxd4 Bb6 7. Ng5 O-O 8. e5 Ne8 9. Qh5 h6 10. Nxf7,1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. c3 Nf6 5. d4 exd4 6. cxd4 Bb6 7. Ng5 O-O 8. e5 Ne8 9. Qh5 h6 10. Nxf7,"D'Amore - Aprea, Italy 1970"
Opening (C54),Opening (C54),1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. c3 Nf6 5. d4 exd4 6. e5 Ng4 7. Bd5 Nxf2 8. Bxf7+ Kxf7 9. Ng5+ Kg8 10. Qb3+ d5 11. exd6+ Be6 12. Qxe6+ Kf8 13. Qf7#,1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. c3 Nf6 5. d4 exd4 6. e5 Ng4 7. Bd5 Nxf2 8. Bxf7+ Kxf7 9. Ng5+ Kg8 10. Qb3+ d5 11. exd6+ Be6 12. Qxe6+ Kf8 13. Qf7#,"Cochrane - NN, London 1822"
Opening (C54),Opening (C54),1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. c3 Nf6 5. Ng5 O-O 6. d3 h6 7. h4 hxg5 8. hxg5 Nh7 9. Qh5,1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. c3 Nf6 5. Ng5 O-O 6. d3 h6 7. h4 hxg5 8. hxg5 Nh7 9. Qh5,"Greco - NN, Italy 1620"
Opening (C50),Opening (C50),1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. d3 Nge7 5. Be3 Bb6 6. Nc3 d6 7. Ng5 Qd7 8. Bxf7+ Kf8 9. Be6,1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. d3 Nge7 5. Be3 Bb6 6. Nc3 d6 7. Ng5 Qd7 8. Bxf7+ Kf8 9. Be6,"Kottnauerova - Vilimova, Czech Republic 1992"
Opening (C50),Opening (C50),1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. O-O d6 5. Nc3 Bg4 6. d3 Nd4 7. Be3 Nxf3+ 8. gxf3 Bh3 9. Re1 Bxe3 10. fxe3 Qg5+,1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. O-O d6 5. Nc3 Bg4 6. d3 Nd4 7. Be3 Nxf3+ 8. gxf3 Bh3 9. Re1 Bxe3 10. fxe3 Qg5+,"Thompson, David - Wall, Bill, Okinawa 1972"
Opening (C50),Opening (C50),1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. O-O d6 5. d3 Bg4 6. Nc3 Nd4 7. Be3 Nxf3+ 8. gxf3 Bh3 9. Re1 Bxe3 10. fxe3 Qg5+ 11. Kf2 Qg2#,1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. O-O d6 5. d3 Bg4 6. Nc3 Nd4 7. Be3 Nxf3+ 8. gxf3 Bh3 9. Re1 Bxe3 10. fxe3 Qg5+ 11. Kf2 Qg2#,"NN - Poole, England 1952"
Opening (C50),Opening (C50),1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. O-O f5 5. d4 exd4 6. e5 d6 7. exd6 Qxd6 8. Re1+ Nge7 9. Ng5 Ne5 10. Bf4 N7g6 11. Bxe5 Nxe5 12. Nf7,1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. O-O f5 5. d4 exd4 6. e5 d6 7. exd6 Qxd6 8. Re1+ Nge7 9. Ng5 Ne5 10. Bf4 N7g6 11. Bxe5 Nxe5 12. Nf7,"Morphy, P. - Schulten, New Orleans 1857"
Opening (A00),Opening (A00),1. g4 d5 2. e3 e5 3. f4 Qh4+ 4. Ke2 Bxg4+ 5. Nf3 Bxf3+ 6. Kxf3 Qh5+,1. g4 d5 2. e3 e5 3. f4 Qh4+ 4. Ke2 Bxg4+ 5. Nf3 Bxf3+ 6. Kxf3 Qh5+,"NN - Gaeta, Europe 1987"
Opening (A00),Opening (A00),1. g4 d5 2. Bg2 Bxg4 3. c4 c6 4. Qb3 Qc7 5. cxd5 cxd5 6. Bxd5 Qxc1+,1. g4 d5 2. Bg2 Bxg4 3. c4 c6 4. Qb3 Qc7 5. cxd5 cxd5 6. Bxd5 Qxc1+,"Lippens - Smit, Europe 1980"
Opening (A00),Opening (A00),1. g4 d5 2. Bg2 Bxg4 3. c4 c6 4. Qb3 Qc8 5. cxd5 cxd5 6. Nc3 e6 7. Nxd5 exd5 8. Bxd5 Be6 9. Qxb7 Bxd5 10. Qxc8+,1. g4 d5 2. Bg2 Bxg4 3. c4 c6 4. Qb3 Qc8 5. cxd5 cxd5 6. Nc3 e6 7. Nxd5 exd5 8. Bxd5 Be6 9. Qxb7 Bxd5 10. Qxc8+,"McDaniel - Ladd, Fremont, CA 1985"
Opening (A00),Opening (A00),1. g4 d5 2. Bg2 Bxg4 3. c4 c6 4. cxd5 Nf6 5. Qb3 Qb6 6. dxc6 Qxb3 7. cxb7 Qxb7 8. Bxb7,1. g4 d5 2. Bg2 Bxg4 3. c4 c6 4. cxd5 Nf6 5. Qb3 Qb6 6. dxc6 Qxb3 7. cxb7 Qxb7 8. Bxb7,"Wall, Bill - Kubasek, Thailand 1973"
Opening (A00),Opening (A00),1. g4 d5 2. Bg2 Bxg4 3. c4 c6 4. cxd5 cxd5 5. Qb3 e6 6. Qa4+,1. g4 d5 2. Bg2 Bxg4 3. c4 c6 4. cxd5 cxd5 5. Qb3 e6 6. Qa4+,"Bloodgood - Bowlby, Virginia 1974"
Opening (A00),Opening (A00),1. g4 d5 2. Bg2 Bxg4 3. c4 e6 4. Qb3 c6 5. cxd5 cxd5 6. Qa4+,1. g4 d5 2. Bg2 Bxg4 3. c4 e6 4. Qb3 c6 5. cxd5 cxd5 6. Qa4+,"van der Heiden - van Wonrooy, Netherlands 1978"
Opening (A00),Opening (A00),1. g4 d5 2. Bg2 Bxg4 3. c4 e6 4. Qb3 Nc6 5. cxd5 exd5 6. Bxd5 Bd6 7. Bxf7+ Kf8 8. Bxg8 Rxg8 9. Qxb7 Ne5 10. d4 Ng6 11. Nc3 Kf7 12. h3 Bh5 13. Qd5+,1. g4 d5 2. Bg2 Bxg4 3. c4 e6 4. Qb3 Nc6 5. cxd5 exd5 6. Bxd5 Bd6 7. Bxf7+ Kf8 8. Bxg8 Rxg8 9. Qxb7 Ne5 10. d4 Ng6 11. Nc3 Kf7 12. h3 Bh5 13. Qd5+,"Wall, Bill - Ukralex, Internet 1997"
Opening (A00),Opening (A00),1. g4 d5 2. Bg2 Bxg4 3. c4 e6 4. cxd5 exd5 5. Qb3 Nf6 6. Qxb7 Ne4 7. Qxa8 Bc5 8. Bxe4 dxe4 9. Qxe4+,1. g4 d5 2. Bg2 Bxg4 3. c4 e6 4. cxd5 exd5 5. Qb3 Nf6 6. Qxb7 Ne4 7. Qxa8 Bc5 8. Bxe4 dxe4 9. Qxe4+,"Wall, Bill - Puke, Internet 1996"
Opening (A00),Opening (A00),1. g4 d5 2. Bg2 Bxg4 3. c4 Nf6 4. cxd5 Nxd5 5. Qb3 e6 6. Qa4+,1. g4 d5 2. Bg2 Bxg4 3. c4 Nf6 4. cxd5 Nxd5 5. Qb3 e6 6. Qa4+,"Lemke - Brummett, Schnectady 1977"
Opening (A00),Opening (A00),1. g4 d5 2. Bg2 g6 3. h4 Bxg4 4. c4 c6 5. cxd5 cxd5 6. Qb3 e6 7. Qa4+,1. g4 d5 2. Bg2 g6 3. h4 Bxg4 4. c4 c6 5. cxd5 cxd5 6. Qb3 e6 7. Qa4+,"De Vries - Broekhoeven, Eindhoven 1838"
Opening (A00),Opening (A00),1. g4 d5 2. g5 e5 3. c4 dxc4 4. Na3 Bxa3 5. bxa3 Qd4 6. Rb1 Qe4,1. g4 d5 2. g5 e5 3. c4 dxc4 4. Na3 Bxa3 5. bxa3 Qd4 6. Rb1 Qe4,"Nemet - Knezevic, Yugoslavia 1972"
Opening (A00),Opening (A00),1. g4 d5 2. Bg2 e5 3. c4 Be6 4. Nc3 d4 5. Bxb7 dxc3 6. Bxa8 Bc5 7. Qa4+ Bd7 8. Qa5,1. g4 d5 2. Bg2 e5 3. c4 Be6 4. Nc3 d4 5. Bxb7 dxc3 6. Bxa8 Bc5 7. Qa4+ Bd7 8. Qa5,"Schoenau - Froka, Nuremberg 1988"
Opening (A00),Opening (A00),1. g4 e5 2. Bg2 Bc5 3. h3 Qh4 4. e3 Nf6 5. d4 exd4 6. exd4 Bd6 7. Nf3,1. g4 e5 2. Bg2 Bc5 3. h3 Qh4 4. e3 Nf6 5. d4 exd4 6. exd4 Bd6 7. Nf3,"Bloodgood - Mizesko, Virginia 1975"
Opening (A00),Opening (A00),1. g4 e5 2. Bg2 d6 3. c4 Bxg4 4. Bxb7,1. g4 e5 2. Bg2 d6 3. c4 Bxg4 4. Bxb7,"Cunliffe - Friedlander, Pittsburg 1986"
Opening (A00),Opening (A00),1. g4 e5 2. Bg2 d6 3. h3 f5 4. gxf5 Bxf5 5. Bxb7,1. g4 e5 2. Bg2 d6 3. h3 f5 4. gxf5 Bxf5 5. Bxb7,"Wall, Bill - Shirley, Dayton 1981"
Opening (A00),Opening (A00),1. g4 e5 2. Bg2 h5 3. gxh5 d5 4. d4 e4 5. Bf4 Bd6 6. Bg3 Nf6 7. Qd2 Na6 8. Nc3 c6 9. Qg5 Rxh5 10. Qxg7 Bf8,1. g4 e5 2. Bg2 h5 3. gxh5 d5 4. d4 e4 5. Bf4 Bd6 6. Bg3 Nf6 7. Qd2 Na6 8. Nc3 c6 9. Qg5 Rxh5 10. Qxg7 Bf8,"Hengstler - Schlenker, Zavelstein 1976"
Opening (D81),Opening (D81),1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. Qb3 dxc4 5. Qxc4 Be6 6. Qb5+ Nc6 7. Nf3 Nd5 8. e4 a6 9. Qb3 Ne3 10. Nd5 Nxd5 11. exd5 Qxd5 12. Qxb7 Qe4+ 13. Be3 Ra7,1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. Qb3 dxc4 5. Qxc4 Be6 6. Qb5+ Nc6 7. Nf3 Nd5 8. e4 a6 9. Qb3 Ne3 10. Nd5 Nxd5 11. exd5 Qxd5 12. Qxb7 Qe4+ 13. Be3 Ra7,"Musolino - Porreca, Corr. 1965"
Opening (D85),Opening (D85),1. d4 Nf6 2. c4 g6 3. Nf3 Bg7 4. Nc3 d5 5. cxd5 Nxd5 6. e4 Nxc3 7. bxc3 c5 8. Be3 Qa5 9. Qd2 Nc6 10. Rb1 cxd4 11. cxd4 O-O 12. d5 Bc3,1. d4 Nf6 2. c4 g6 3. Nf3 Bg7 4. Nc3 d5 5. cxd5 Nxd5 6. e4 Nxc3 7. bxc3 c5 8. Be3 Qa5 9. Qd2 Nc6 10. Rb1 cxd4 11. cxd4 O-O 12. d5 Bc3,"Michailhishin - Romanishin, USSR 1981"
Opening (D85),Opening (D85),1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. cxd5 Nxd5 5. e4 Nxc3 6. bxc3 Bg7 7. Nf3 c5 8. Rb1 Qa5 9. Rb5 Qxc3+ 10. Bd2 Qa3 11. Qc2 Nc6 12. Rb3 Qa4 13. Bb5,1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. cxd5 Nxd5 5. e4 Nxc3 6. bxc3 Bg7 7. Nf3 c5 8. Rb1 Qa5 9. Rb5 Qxc3+ 10. Bd2 Qa3 11. Qc2 Nc6 12. Rb3 Qa4 13. Bb5,"Polovodin - Maslov, USSR 1984"
Opening (D91),Opening (D91),1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. Nf3 Bg7 5. Bg5 Ne4 6. Nxd5 Nxg5 7. Nxg5 e6,1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. Nf3 Bg7 5. Bg5 Ne4 6. Nxd5 Nxg5 7. Nxg5 e6,"Zuccotti - Ricardi, Italy 1991"
Opening (D80),Opening (D80),1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. g4 Bg7 5. g5 Ne4 6. Nxd5 c6 7. Nc3 Qa5 8. Bd2 Qf5 9. f4 Bxd4 10. Bh3 Qxh3 11. Nxh3 Bxh3 12. Nxe4 Bg2,1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. g4 Bg7 5. g5 Ne4 6. Nxd5 c6 7. Nc3 Qa5 8. Bd2 Qf5 9. f4 Bxd4 10. Bh3 Qxh3 11. Nxh3 Bxh3 12. Nxe4 Bg2,"Koomen - Boomgaardt, Netherlands 1970"
Opening (D80),Opening (D80),1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. Bg5 Ne4 5. cxd5 Nxg5 6. h4 Ne4 7. Nxe4 Qxd5 8. Nc5 e5 9. Nf3 exd4 10. Qa4+ Nc6 11. Nb3 b5,1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. Bg5 Ne4 5. cxd5 Nxg5 6. h4 Ne4 7. Nxe4 Qxd5 8. Nc5 e5 9. Nf3 exd4 10. Qa4+ Nc6 11. Nb3 b5,"NN - Steinberg, Corr. 1976"
Opening (D80),Opening (D80),1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. Bg5 Ne4 5. Nxe4 dxe4 6. g3 Bg7 7. e3 c5 8. Bg2 cxd4 9. Bxe4 Qa5+ 10. Qd2 Qxg5,1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. Bg5 Ne4 5. Nxe4 dxe4 6. g3 Bg7 7. e3 c5 8. Bg2 cxd4 9. Bxe4 Qa5+ 10. Qd2 Qxg5,"Rundle - Rooswa, Tulsa 1988"
Opening (C44),Opening (C44),1. e4 e5 2. Nf3 Nc6 3. Bc4 Be7 4. d4 exd4 5. c3 dxc3 6. Qd5 d6 7. Qxf7+ Kd7 8. Be6#,1. e4 e5 2. Nf3 Nc6 3. Bc4 Be7 4. d4 exd4 5. c3 dxc3 6. Qd5 d6 7. Qxf7+ Kd7 8. Be6#,"Nortje - NN, Johannesburg 1985"
Opening (C44),Opening (C44),1. e4 e5 2. Nf3 Nc6 3. Bc4 Be7 4. d4 exd4 5. c3 dxc3 6. Qd5 Nh6 7. Bxh6 O-O 8. Bc1 Nb4 9. Qh5 Nc2+,1. e4 e5 2. Nf3 Nc6 3. Bc4 Be7 4. d4 exd4 5. c3 dxc3 6. Qd5 Nh6 7. Bxh6 O-O 8. Bc1 Nb4 9. Qh5 Nc2+,"Midjord - Scharf, Nice 1842"
Opening (C50),Opening (C50),1. e4 e5 2. Nf3 Nc6 3. Bc4 Be7 4. d4 exd4 5. c3 Nf6 6. e5 Ne4 7. Bd5 Ng5 8. Nxg5 Bxg5 9. Qh5,1. e4 e5 2. Nf3 Nc6 3. Bc4 Be7 4. d4 exd4 5. c3 Nf6 6. e5 Ne4 7. Bd5 Ng5 8. Nxg5 Bxg5 9. Qh5,"Schubert - Herzog, Oostenrijk 1980"
Opening (C44),Opening (C44),1. e4 e5 2. Nf3 Nc6 3. Bc4 Be7 4. d4 exd4 5. Nxd4 Nxd4 6. Qxd4 Nf6 7. e5 c5 8. Qf4,1. e4 e5 2. Nf3 Nc6 3. Bc4 Be7 4. d4 exd4 5. Nxd4 Nxd4 6. Qxd4 Nf6 7. e5 c5 8. Qf4,"Funston - Sullivan, Ohio 1977"
Opening (C50),Opening (C50),1. e4 e5 2. Nf3 Nc6 3. Bc4 Be7 4. d4 d6 5. c3 Nf6 6. d5 Nb8 7. Be2 Nxe4 8. Qa4+,1. e4 e5 2. Nf3 Nc6 3. Bc4 Be7 4. d4 d6 5. c3 Nf6 6. d5 Nb8 7. Be2 Nxe4 8. Qa4+,"Fiorito - Terpstra, Netherlands 1990"
Opening (C50),Opening (C50),1. e4 e5 2. Nf3 Nc6 3. Bc4 Be7 4. d4 d6 5. dxe5 Nxe5 6. Nxe5 dxe5 7. Qh5 g6 8. Qxe5,1. e4 e5 2. Nf3 Nc6 3. Bc4 Be7 4. d4 d6 5. dxe5 Nxe5 6. Nxe5 dxe5 7. Qh5 g6 8. Qxe5,"Estrin - Liberzon, Moscow 1959"
Opening (C33),Opening (C33),1. e4 e5 2. f4 exf4 3. Bc4 d5 4. exd5 Qh4+ 5. Kf1 f3 6. Qe1+ Qxe1+ 7. Kxe1 fxg2,1. e4 e5 2. f4 exf4 3. Bc4 d5 4. exd5 Qh4+ 5. Kf1 f3 6. Qe1+ Qxe1+ 7. Kxe1 fxg2,"Molenda - Everett, Michigan 1973"
Opening (C33),Opening (C33),1. e4 e5 2. f4 exf4 3. Bc4 d5 4. Bxd5 Nf6 5. Nc3 Bb4 6. d3 Nxd5 7. exd5 O-O 8. Qf3 Re8+ 9. Nge2 Bxc3+ 10. bxc3 Qh4+ 11. g3 Bg4,1. e4 e5 2. f4 exf4 3. Bc4 d5 4. Bxd5 Nf6 5. Nc3 Bb4 6. d3 Nxd5 7. exd5 O-O 8. Qf3 Re8+ 9. Nge2 Bxc3+ 10. bxc3 Qh4+ 11. g3 Bg4,"Budzinsky - Morphy, P., Paris 1859"
Opening (C33),Opening (C33),1. e4 e5 2. f4 exf4 3. Bc4 Nf6 4. d3 d5 5. exd5 Nxd5 6. Qh5 c6 7. Bxf4 Qe7+ 8. Qe5 Nxf4,1. e4 e5 2. f4 exf4 3. Bc4 Nf6 4. d3 d5 5. exd5 Nxd5 6. Qh5 c6 7. Bxf4 Qe7+ 8. Qe5 Nxf4,"Ross, J. - Wall, Bill, North Carolina 1978"
Opening (C33),Opening (C33),1. e4 e5 2. f4 exf4 3. Bc4 Qh4+ 4. Kf1 Nf6 5. Nf3 Qh5 6. Qe1 b5 7. e5 Ng4 8. Qe4 c6 9. Bxb5 d5 10. exd6+,1. e4 e5 2. f4 exf4 3. Bc4 Qh4+ 4. Kf1 Nf6 5. Nf3 Qh5 6. Qe1 b5 7. e5 Ng4 8. Qe4 c6 9. Bxb5 d5 10. exd6+,"Salomon - Brown, M., Internet 1996"
Opening (C36),Opening (C36),1. e4 e5 2. f4 exf4 3. Nf3 d5 4. Nc3 dxe4 5. Nxe4 Bg4 6. Qe2 Bxf3 7. Nf6#,1. e4 e5 2. f4 exf4 3. Nf3 d5 4. Nc3 dxe4 5. Nxe4 Bg4 6. Qe2 Bxf3 7. Nf6#,"Meek - NN, New Orleans 1855"
Opening (C36),Opening (C36),1. e4 e5 2. f4 exf4 3. Nf3 d5 4. exd5 Qxd5 5. Nc3 Qc6 6. Bb5,1. e4 e5 2. f4 exf4 3. Nf3 d5 4. exd5 Qxd5 5. Nc3 Qc6 6. Bb5,"Wall, Bill - Akoneu, Internet 1997"
