opening,trap_name,clean_moves,commented_moves,metadata
Bird’s Opening,Bird’s Opening,1.f4 d5 2.b3 Nf6 3.e3 c5 4.Bb5+ Nc6 5.d4 Qa5+,1.f4 d5 2.b3 Nf6 3.e3 c5 4.Bb5+ Nc6 5.d4?? [White should play 5.Nf3 or 5.Bb2] 5…Qa5+ wins the Bishop,"Schenkein - Rindlisbacher, Arosa 1990"
Bird’s Opening,Bird’s Opening,1.f4 d5 2.Nf3 Nc6 3.e3 e6 4.Bb5 Bd7 5.O-O a6 6.Be2 Bc5 7.d4 Bd6 8.c4 Nge7 9.c5,"1.f4 d5 2.Nf3 Nc6 3.e3 e6 4.Bb5 Bd7 5.O-O a6 6.Be2 Bc5 7.d4 Bd6 8.c4 Nge7 9.c5, winning a piece","Wall - Oz, Internet 1996"
Bird’s Opening,Bird’s Opening,1.f4 d5 2.Nf3 Nf6 3.Nc3 Nc6 4.e3 d4 5.exd4 Nxd4 6.Bc4 Bg4 7.Ne5 Bxd1 8.Bxf7#,1.f4 d5 2.Nf3 Nf6 3.Nc3 Nc6 4.e3 d4 5.exd4 Nxd4 6.Bc4 Bg4 7.Ne5 Bxd1?? [best may be 7…e6] 8.Bxf7 mate,"Wall - Velas, Internet 1997"
Bird’s Opening,Bird’s Opening,1.f4 d5 2.Nf3 Nf6 3.e3 g6 4.d3 Bg7 5.Nbd2 O-O 6.h3 c5 7.b3 Ng4 8.Ne5 Nxe3,"1.f4 d5 2.Nf3 Nf6 3.e3 g6 4.d3 Bg7 5.Nbd2 O-O 6.h3 c5 7.b3? Ng4 (threatening 8...Bxa1) 8.Ne5 Nxe3, threatening the Queen. If the Queen moves, then 9...Nxc2+ winning the rook","Martinez - Wall, Thailand 1974"
Bird’s Opening,Bird’s Opening,1.f4 d5 2.Nf3 h5 3.g3 h4 4.Nxh4 e5 5.fxe5 Rxh4 6.gxh4 Qxh4#,1.f4 d5 2.Nf3 h5 3.g3 h4 4.Nxh4 e5 5.fxe5?? Rxh4! And if 6.gxh4 Qxh4 mate,"Kourtesis - Kotronias, Athens 1989"
Bird’s Opening,Bird’s Opening,1.f4 d5 2.e4 dxe4 3.Nc3 Nf6 4.Qe2 Bf5 5.Qb5+ Bd7 6.Qxb7 Bc6 7.Bb5 Qd7 8.Bxc6 Qxc6 9.Qc8#,1.f4 d5 2.e4 dxe4 3.Nc3 Nf6 4.Qe2 Bf5 5.Qb5+ Bd7 6.Qxb7 Bc6 7.Bb5 Qd7 8.Bxc6 Qxc6 9.Qc8 mate,"Myers - Unknown, Iowa 1985"
Bird’s Opening,Bird’s Opening,1.f4 d5 2.h3 e5 3.g4 Qh4#,1.f4 d5 2.h3 e5 3.g4?? Qh4 mate,"Van Kessel - Rensen, 1990"
Bird’s Opening,Bird’s Opening,1.f4 Nf6 2.c4 d5 3.cxd5 Nxd5 4.d3 e5 5.fxe5 Bb4+ 6.Bd2 Ne3 7.Qa4+ b5 8.Qxb5+ Bd7 9.Qb7 Bc6 10.Qxb4 Nc2+,1.f4 Nf6 2.c4 d5 3.cxd5 Nxd5 4.d3 e5 5.fxe5 Bb4+ 6.Bd2 Ne3 7.Qa4+ b5 8.Qxb5+ Bd7 9.Qb7 Bc6 wins the Queen since 10.Qxb4 Nc2+ forks King and Queen,"Quabeck - Heuacker, Frankfurt 1936"
Bird’s Opening,Bird’s Opening,1.f4 Nf6 2.e3 d5 3.Nf3 Nc6 4.c4 Bf5 5.Na3 e6 6.b3 Bc5 7.d4 Bb4+ 8.Nd2 Ne4 9.Nb1 Qh4+ 10.Ke2 Qf2+ 11.Kd3 Nc5#,"1.f4 Nf6 2.e3 d5 3.Nf3 Nc6 4.c4 Bf5 5.Na3 e6 6.b3 Bc5 7.d4? [best is 7.Nc2] 7…Bb4+ 8.Nd2 Ne4 9.Nb1 Qh4+ wins, since 10.Ke2?? Qf2+ 11.Kd3 Nc5 is mate and 10.g3 Nxg3 wins material","Knudsen - Richardson, Iowa 1973"
"Bird’s Opening, From’s Gambit",From’s Gambit,1.f4 e5 2.Nf3 e4 3.Ng5 d5 4.e3 h6 5.Nxf7 Kxf7 6.Qh5+ g6 7.Qe5 Bg7,1.f4 e5 2.Nf3 [it’s probably best to accept the gambit with 2.fxe5] 2…e4 3.Ng5 d5 4.e3 h6 5.Nxf7? [5.Nh3] 5…Kxf7 6.Qh5+ g6 7.Qe5?? Bg7 traps the Queen,"Wageneder - Acs, Balatonbereny 1992"
"Bird’s Opening, From’s Gambit",From’s Gambit,1.f4 e5 2.d3 exf4 3.Bxf4 Nc6 4.Nf3 Bc5 5.c3 d6 6.Nbd2 Nf6 7.Bg5 Ng4 8.Bh4 Qxh4+ 9.Nxh4 Bf2#,1.f4 e5 2.d3 exf4 3.Bxf4 Nc6 4.Nf3 Bc5 5.c3 d6 6.Nbd2 Nf6 7.Bg5 Ng4 8.Bh4?? [8.d4 should be played] 8…Qxh4+ 9.Nxh4 Bf2 mate,"Barsalou - Wall, Dayton 1980"
"Bird’s Opening, From’s Gambit",From’s Gambit,1.f4 e5 2.fxe5 d6 3.exd6 Bxd6 4.b3 Qh4+ 5.g3 Qxg3+ 6.hxg3 Bxg3#,1.f4 e5 2.fxe5 d6 3.exd6 Bxd6 4.b3?? [4.Nf3 or 4.g3 need to be played to prevent the Queen from coming out to the h4 square] 4…Qh4+ 5.g3 Qxg3+ 6.hxg3 Bxg3 mate,"Mogusar - Trippe, St. Louis 1984"
"Bird’s Opening, From’s Gambit",From’s Gambit,1.f4 e5 2.fxe5 d6 3.exd6 Bxd6 4.d4 Qh4+ 5.Kd2 Qxd4+ 6.Ke1 Qh4+ 7.Kd2 Nf6 8.Nf3 Ne4+ 9.Ke3 Qf4+ 10.Kd3 Nf2+ 11.Kc3 Qb4#,1.f4 e5 2.fxe5 d6 3.exd6 Bxd6 4.d4? Qh4+ 5.Kd2 Qxd4+ 6.Ke1 Qh4+ 7.Kd2 Nf6 8.Nf3 Ne4+ 9.Ke3 Qf4+ mates after 10.Kd3 Nf2+ 11.Kc3 Qb4 mate or 10.Kd4 Bc5+ 11.Kc4 Nd2+ 12.Kc3 Qe3 mate,"Riemslag - Cameron, Nijmegen 1978"
"Bird’s Opening, From’s Gambit",From’s Gambit,1.f4 e5 2.fxe5 d6 3.exd6 Bxd6 4.Nf3 Nc6 5.e4 g5 6.d4 g4 7.Ng5 Nxd4 8.Qxd4 Bg3+ 9.hxg3 Qxd4,"1.f4 e5 2.fxe5 d6 3.exd6 Bxd6 4.Nf3 Nc6 5.e4 [5.h3?? Bg3 mate, Bodvarson - F. Olafsson, Iceland 1947] 5…g5 6.d4 g4 7.Ng5 Nxd4 8.Qxd4?? [8.Bc4 is better] 8…Bg3+ 9.hxg3 Qxd4 wins the Queen","Murtaugh - Wall, Okinawa 1972"
"Bird’s Opening, From’s Gambit",From’s Gambit,1.f4 e5 2.fxe5 d6 3.exd6 Bxd6 4.Nf3 Nf6 5.Nc3 O-O 6.e4 Re8 7.d3 Ng4 8.Be2 Nxh2 9.Nxh2 Bg3+ 10.Kf1 Qd4,1.f4 e5 2.fxe5 d6 3.exd6 Bxd6 4.Nf3 Nf6 5.Nc3 O-O 6.e4 Re8 7.d3 Ng4 8.Be2 Nxh2 9.Nxh2? [White should play 9.Be3] Bg3+ 10.Kf1 [not 10.Kd2?? Qg5 mate] 10…Qd4 and Black threatens mate,"Lang - Multhopp, Philadelphia 1995"
"Bird’s Opening, From’s Gambit",From’s Gambit,1.f4 e5 2.fxe5 d6 3.exd6 Bxd6 4.Nf3 Nf6 5.d4 Ne4 6.c4 O-O 7.e3 Re8 8.Qc2 Bg4 9.h3 Qh4+ 10.Nxh4 Bg3#,1.f4 e5 2.fxe5 d6 3.exd6 Bxd6 4.Nf3 Nf6 5.d4 Ne4 6.c4 O-O 7.e3 Re8 8.Qc2 Bg4 9.h3?? [White’s best is 9.Nbd2] 9…Qh4+ 10.Nxh4 Bg3 mate,"K. Evans - Nagley, Internet 1997"
"Bird’s Opening, From’s Gambit",From’s Gambit,1.f4 e5 2.fxe5 d6 3.exd6 Bxd6 4.Nf3 Nf6 5.d4 Ng4 6.Nc3 Bxh2 7.Bg5 Bg3+ 8.Kd2 f6 9.Bh4 Nf2 10.Qc1 Nxh1,1.f4 e5 2.fxe5 d6 3.exd6 Bxd6 4.Nf3 Nf6 5.d4 Ng4 6.Nc3 Bxh2 7.Bg5? [7.Ne4 is a better alternative] 7…Bg3+ 8.Kd2 f6 9.Bh4 Nf2 10.Qc1 Nxh1 wins the Rook,"Guischard - Gedult, Paris 1972"
"Bird’s Opening, From’s Gambit",From’s Gambit,1.f4 e5 2.fxe5 d6 3.exd6 Bxd6 4.Nf3 Bg4 5.e3 Qf6 6.Nc3 Ne7 7.Ne4 Bxf3,1.f4 e5 2.fxe5 d6 3.exd6 Bxd6 4.Nf3 Bg4 5.e3 Qf6 6.Nc3 Ne7 7.Ne4 Bxf3?? [better is 7…Qe6] 8.Nxf6+ wins the Queen,"Vargyas - Vegvari, Hungary 1994"
"Bird’s Opening, From’s Gambit",From’s Gambit,1.f4 e5 2.fxe5 d6 3.exd6 Bxd6 4.Nf3 g5 5.c3 g4 6.Qa4+ Nc6 7.Nd4 Qh4+ 8.Kd1 g3 9.b3 Qxh2 10.Rxh2 gxh2,"1.f4 e5 2.fxe5 d6 3.exd6 Bxd6 4.Nf3 g5 5.c3 g4 6.Qa4+ Nc6 7.Nd4 Qh4+ 8.Kd1 g3 9.b3 [or 9.b4 Qxh2, Linder - Joppen, Germany 1950] 9…Qxh2! 10.Rxh2 gxh2 and Queens","Bird - Gunsberg, Hastings 1892"
"Bird’s Opening, From’s Gambit",From’s Gambit,1.f4 e5 2.fxe5 d6 3.exd6 Bxd6 4.Nf3 g5 5.d4 g4 6.Ng5 c5 7.h3 Bg3+ 8.Kd2 Qxd4#,1.f4 e5 2.fxe5 d6 3.exd6 Bxd6 4.Nf3 g5 5.d4 g4 6.Ng5 c5 7.h3?? [7.dxc5 is best since 7…Bxc5 8.Qxd8+ Kxd8 9.Nxf7 wins a Rook] 7…Bg3+ 8.Kd2 Qxd4 mate,"MacBrayne - Crichton, Scotland 1980"
"Bird’s Opening, From’s Gambit",From’s Gambit,1.f4 e5 2.fxe5 d6 3.exd6 Bxd6 4.Nf3 g5 5.e4 g4 6.Nd4 Qh4+ 7.Ke2 g3 8.d3 Qxh2 9.Rxh2 gxh2,1.f4 e5 2.fxe5 d6 3.exd6 Bxd6 4.Nf3 g5 5.e4 g4 6.Nd4 [perhaps 6.e5] 6…Qh4+ 7.Ke2 g3 8.d3 Qxh2 9.Rxh2 gxh2 and Black queens the pawn,"Gliksteen - Lawrence, Ohio 1971"
"Bird’s Opening, From’s Gambit",From’s Gambit,1.f4 e5 2.fxe5 d6 3.exd6 Bxd6 4.Nf3 g5 5.e4 g4 6.Ng1 Qh4+ 7.Ke2 g3 8.Nc3 Qxh2 9.Rxh2 gxh2,1.f4 e5 2.fxe5 d6 3.exd6 Bxd6 4.Nf3 g5 5.e4 g4 6.Ng1? Qh4+ 7.Ke2 g3 8.Nc3 Qxh2! 9.Rxh2 gxh2 wins the Queen back,"Natapov - Radobarin, USSR 1969"
"Bird’s Opening, From’s Gambit",From’s Gambit,1.f4 e5 2.fxe5 d6 3.exd6 Bxd6 4.Nf3 g5 5.h3 Bg3#,1.f4 e5 2.fxe5 d6 3.exd6 Bxd6 4.Nf3 g5 5.h3?? Bg3 mate,"Rossetti - Gedult, Paris 1973"
"Bird’s Opening, From’s Gambit",From’s Gambit,1.f4 e5 2.fxe5 d6 3.exd6 Bxd6 4.Nf3 h5 5.g3 h4 6.Nxh4 Rxh4 7.gxh4 Qxh4#,1.f4 e5 2.fxe5 d6 3.exd6 Bxd6 4.Nf3 h5 5.g3 h4 6.Nxh4?? [6.Rg1 is best] 6…Rxh4! 7.gxh4 Qxh4 mate,"Warren - Wall, North Carolina 1975"
"Bird’s Opening, From’s Gambit",From’s Gambit,1.f4 e5 2.fxe5 d6 3.exd6 Bxd6 4.Nf3 Nh6 5.e4 Ng4 6.Qe2 O-O 7.Nc3 f5 8.d3 fxe4 9.dxe4 Nxh2 10.Nxh2 Bg3+ 11.Qf2 Rxf2,"1.f4 e5 2.fxe5 d6 3.exd6 Bxd6 4.Nf3 Nh6 5.e4 Ng4 6.Qe2 O-O 7.Nc3 f5 8.d3 fxe4 9.dxe4 Nxh2 10.Nxh2?? [White should try 10.Be3] 10…Bg3+, winning the Queen after 11.Qf2 Rxf2","Lowenthal - Wendeker, Lvov 1934"
"Bird’s Opening, From’s Gambit",From’s Gambit,1.f4 e5 2.fxe5 d6 3.exd6 Bxd6 4.g3 Qg5 5.Nf3 Qxg3+ 6.hxg3 Bxg3#,1.f4 e5 2.fxe5 d6 3.exd6 Bxd6 4.g3 Qg5 5.Nf3?? [White should simply play 5.Bg2] 5…Qxg3+ [or 5…Bxg3+] 6.hxg3 Bxg3 mate,"Unknown - Du Mont, France 1802"
"Bird’s Opening, From’s Gambit",From’s Gambit,1.f4 e5 2.fxe5 Qh4+ 3.g3 Qe4 4.Nf3 Nc6 5.Nc3 Qf5 6.e4 Qe6 7.d4 Qe7 8.Bg5 Qb4 9.a3 Qxb2 10.Na4,1.f4 e5 2.fxe5 Qh4+?! 3.g3 Qe4 4.Nf3 Nc6 5.Nc3 Qf5 6.e4 Qe6 7.d4 [threatening 8.d5] 7…Qe7 8.Bg5 Qb4 9.a3 Qxb2 10.Na4 traps the Queen,Greco 1620
Bishop’s Opening,Bishop’s Opening,1.e4 e5 2.Bc4 Bc5 3.c3 Nf6 4.d4 exd4 5.e5 d5 6.exf6 dxc4 7.Qh5 Bf8 8.Qe5+ Be6 9.fxg7,1.e4 e5 2.Bc4 Bc5 3.c3 Nf6 4.d4 exd4 5.e5 d5 6.exf6 dxc4 7.Qh5 Bf8 [perhaps 7…g5 8.Qxg5 Nd7 is better] 8.Qe5+ Be6 9.fxg7 wins a piece,"Ursell - O’Hanlon, Southsea 1949"
Bishop’s Opening,Bishop’s Opening,1.e4 e5 2.Bc4 Bc5 3.b4 Bb6 4.Nc3 Nf6 5.Nf3 Nxe4 6.Bxf7+ Kxf7 7.Nxe5+ Ke6 8.Nxe4 Kxe5 9.Bb2+ Kxe4 10.Qf3#,1.e4 e5 2.Bc4 Bc5 3.b4!? Bb6 4.Nc3 Nf6 5.Nf3 Nxe4? [5…d6 may be safer] 6.Bxf7+ Kxf7 7.Nxe5+ Ke6 8.Nxe4 Kxe5 9.Bb2+ Kxe4?? [9…Bd4 10.Qh5+ is strong] 10.Qf3 mate,"Oskam - Grosjean, Rotterdam 1930"
Bishop’s Opening,Bishop’s Opening,1.e4 e5 2.Bc4 Bc5 3.d3 Nc6 4.Nh3 Qh4 5.Bg5,1.e4 e5 2.Bc4 Bc5 3.d3 Nc6 4.Nh3 Qh4?? [Black should play 4…Nf6] 5.Bg5 traps the Queen,"Wall - Stroud, North Carolina 1977"
Bishop’s Opening,Bishop’s Opening,1.e4 e5 2.Bc4 Bc5 3.Qh5 g6 4.Qxe5+,1.e4 e5 2.Bc4 Bc5 3.Qh5 [threatening 4.Qxf7 mate] 3…g6?? [3…Qe7 must be played] 4.Qxe5+ wins the Rook,"Meyer - Newcomb, Los Angeles 1952"
Bishop’s Opening,Bishop’s Opening,1.e4 e5 2.Bc4 Bc5 3.Qh5 Qe7 4.Nc3 c6 5.Nf3 Nf6 6.Qxe5 Bxf2+ 7.Kxf2 Ng4+,1.e4 e5 2.Bc4 Bc5 3.Qh5 Qe7 4.Nc3 c6 5.Nf3 Nf6 6.Qxe5 Bxf2+ 7.Kxf2?? [White should play 7.Kf1] 7…Ng4+ wins the Queen,Greco 1620
Bishop’s Opening,Bishop’s Opening,1.e4 e5 2.Bc4 Nc6 3.d3 Na5 4.Bxf7+ Kxf7 5.Qh5+ g6 6.Qxe5,"1.e4 e5 2.Bc4 Nc6 3.d3 Na5 4.Bxf7+ Kxf7 5.Qh5+ g6? [5…Ke6 is best] 6.Qxe5, threatening 7.Qxa5 and 7.Qxh8 and winning a piece","Langeweg - Ten, Netherlands 1983"
Bishop’s Opening,Bishop’s Opening,1.e4 e5 2.Bc4 Nc6 3.d3 Na5 4.Bxf7+ Kxf7 5.Qh5+ Ke6 6.Qf5+ Kd6 7.d4 Qf6 8.dxe5+ Qxe5 9.Bf4,1.e4 e5 2.Bc4 Nc6 3.d3 Na5 4.Bxf7+ Kxf7 5.Qh5+ Ke6 6.Qf5+ Kd6 7.d4 Qf6? [7…Qe8 is preferable] 8.dxe5+ Qxe5 9.Bf4 wins the Queen,"Boros - Saller, 1995"
Bishop’s Opening,Bishop’s Opening,1.e4 e5 2.Bc4 Nc6 3.Qf3 Nf6 4.Bd5 Nd4 5.Qc3 c6 6.Bc4 Nxe4 7.Qd3 d5 8.f3 Qh4+ 9.g3 Nxg3 10.hxg3 Qxh1,1.e4 e5 2.Bc4 Nc6 3.Qf3 [threatenng mate with 4.Qxf7] 3...Nf6 4.Bd5? [4.Ne2 looks better] 4...Nd4 5.Qc3 [or 5.Qd3] 5...c6 6.Bc4?! [6.Bb3] 6...Nxe4 7.Qd3 d5 8.f3 Qh4+ 9.g3 Nxg3 wins since 10.hxg3 Qxh1 wins the rook,"Yarray - Wall, Internet 1996"
Bishop’s Opening,Bishop’s Opening,1.e4 e5 2.Bc4 Nc6 3.Qg4 d5,1.e4 e5 2.Bc4 Nc6 3.Qg4 d5 wins a piece,"Asphaltboy - Wall, Internet 1996"
Bishop’s Opening,Bishop’s Opening,1.e4 e5 2.Bc4 Nc6 3.Qh5 d6 4.Qxf7#,1.e4 e5 2.Bc4 Nc6 3.Qh5 d6?? [3…g6 4.Qf3 Nf6 is best] 4.Qxf7 mate,"Brady - Unknown, 1993"
Bishop’s Opening,Bishop’s Opening,1.e4 e5 2.Bc4 c6 3.Nf3 d5 4.exd5 Bg4 5.Qe2 Bxf3 6.Qxf3 b5 7.dxc6 bxc4 8.c7 e4 9.Qxe4 c8=Q#,1.e4 e5 2.Bc4 c6 3.Nf3 d5 4.exd5 Bg4 5.Qe2 Bxf3 6.Qxf3 b5 7.dxc6 bxc4 8.c7 e4 9.Qxe4 c8=Q mate,"Wall - Webcrawler, Internet 1997"
Bishop’s Opening,Bishop’s Opening,1.e4 e5 2.Bc4 Nf6 3.d3 c6 4.Nf3 d5 5.Bb3 dxe4 6.Nxe5 Qa5+,"1.e4 e5 2.Bc4 Nf6 3.d3 c6 4.Nf3 d5 5.Bb3 dxe4 6.Nxe5?? [6.Ng5 is better] 6…Qa5+, winning the Knight after 7…Qxe5","Tammela - Kiltti, 1992"
Bishop’s Opening,Bishop’s Opening,1.e4 e5 2.Bc4 Nf6 3.d3 d5 4.exd5 Nxd5 5.Nf3 Nc6 6.O-O Be7 7.Re1 Bf6 8.Bb5 Bg4 9.Nxe5 Bxd1 10.Nxc6+ Kf8 11.Nxd8 Rxd1,1.e4 e5 2.Bc4 Nf6 3.d3 d5 4.exd5 Nxd5 5.Nf3 Nc6 6.O-O Be7 7.Re1 Bf6?! [7…f6 or 7…Qd6 may be better] 8.Bb5 Bg4? [8…O-O is better] 9.Nxe5 Bxd1 10.Nxc6+ wins a piece after 10…Kf8 11.Nxd8 and 12.Rxd1,"Malaschitz - Aouriri, Internet 1997"
Bishop’s Opening,Bishop’s Opening,1.e4 e5 2.Bc4 Nf6 3.d4 exd4 4.e5 d5 5.exd6 Bxd6 6.Qxd4 Bb4+,1.e4 e5 2.Bc4 Nf6 3.d4 exd4 4.e5 d5 5.exd6 Bxd6 6.Qxd4?? [White should try 6.Nf3 or 6.Bg5] 6…Bb4+ wins the Queen,"Hejny - Jerabek, Czechoslovakia 1993"
Bishop’s Opening,Bishop’s Opening,1.e4 e5 2.Bc4 Nf6 3.d4 Nxe4 4.dxe5 d6 5.Qd5 Be6 6.Qxb7 Bxc4 7.Qxa8 dxe5 8.Qxe4,1.e4 e5 2.Bc4 Nf6 3.d4 Nxe4 4.dxe5 d6? [perhaps 4...Qh4 or 4...Nc5] 5.Qd5 [threatening 6.Qxf7 mate] 5...Be6 [another idea is 5...Ng5] 6.Qxb7 Bxc4 7.Qxa8 dxe5?? [Black could resist a little longer with 7...c6] 8.Qxe4 wins,"Linke - Huber, Germany 1992"
Blackmar-Diemer Gambit,Blackmar-Diemer Gambit,1.d4 d5 2.e4 Nf6 3.e5 Nd4 4.f3,1.d4 d5 2.e4 Nf6 (better is 2...dxe4) 3.e5 Nd4?? 4.f3 and the Knight is trapped,"Wall - Snitch, Internet 1996"
Blackmar-Diemer Gambit,Blackmar-Diemer Gambit,1.d4 d5 2.e4 dxe4 3.Nc3 c5 4.Bc4 Qxd4 5.Nd5 Qxc4 6.Nc7#,1.d4 d5 2.e4 dxe4 3.Nc3 c5 4.Bc4 Qxd4 5.Nd5 Qxc4?? 6.Nc7 mate,"Gedult - Deverrier, France 1973"
Blackmar-Diemer Gambit,Blackmar-Diemer Gambit,1.d4 d5 2.e4 dxe4 3.Nc3 Nc6 4.d5 Ne5 5.Qd4 Ng6 6.Bb5+ c6 7.dxc6 Qxd4 8.cxb7+ Kd8 9.bxa8=Q,1.d4 d5 2.e4 dxe4 3.Nc3 Nc6 4.d5 Ne5 5.Qd4 Ng6 6.Bb5+ c6 7.dxc6! Qxd4 8.cxb7+ Kd8 9.bxa8=Q wins,"Wall - Robison, Los Angeles 1969"
Blackmar-Diemer Gambit,Blackmar-Diemer Gambit,1.d4 d5 2.e4 dxe4 3.Nc3 e5 4.Qe2 Qxd4 5.Qxe4 Bb4 6.Bd2 Bxc3,"1,d4 d5 2.e4 dxe4 3.Nc3 e5 4.Qe2 Qxd4 5.Qxe4 Bb4 6.Bd2?? [perhaps 6.Qe3] 6…Bxc3 and if 7.Bxc3 or 7.bxc3, 7…Qxe4+ wins the Queen","Plath - Pohl, Postal 1988"
Blackmar-Diemer Gambit,Blackmar-Diemer Gambit,1.d4 d5 2.e4 dxe4 3.Nc3 f5 4.f3 Nc6 5.Bb5 exf3 6.Nxf3 Nh6 7.Bxh6 gxh6 8.Ne5 a6 9.Qh5#,1.d4 d5 2.e4 dxe4 3.Nc3 f5 4.f3 Nc6 5.Bb5 exf3 6.Nxf3 Nh6 7.Bxh6 gxh6 8.Ne5 a6 9.Qh5 mate,"Wall - DieHappy, Internet 1996"
Blackmar-Diemer Gambit,Blackmar-Diemer Gambit,1.d4 d5 2.e4 dxe4 3.Nc3 Nf6 4.f3 c5 5.Bf4 cxd4 6.Nb5 Nd5 7.Bxb8 Ne3 8.Nc7+ Qxc7 9.Bxc7 Nxd1 10.Rxd1,1.d4 d5 2.e4 dxe4 3.Nc3 Nf6 4.f3 c5 5.Bf4 cxd4 6.Nb5 Nd5 7.Bxb8 Ne3? [7…Rxb8 should be played] 8.Nc7+ Qxc7 9.Bxc7 Nxd1 10.Rxd1 and White is up a piece,"Gedult - Zweigberg, Paris 1971"
Blackmar-Diemer Gambit,Blackmar-Diemer Gambit,1.d4 d5 2.e4 dxe4 3.Nc3 Nf6 4.f3 exf3 5.Nxf3 c6 6.Bc4 Nbd7 7.Ng5 Nd5 8.Nxd5 cxd5 9.Nxf7 Kxf7 10.Qh5+ g6 11.Qxd5+ e6 12.Qxe6+ Kg7 13.Qf7#,1.d4 d5 2.e4 dxe4 3.Nc3 Nf6 4.f3 exf3 5.Nxf3 c6 6.Bc4 Nbd7 7.Ng5 Nd5? [7…e6 is safer] 8.Nxd5 cxd5 9.Nxf7! forking the Queen and Rook. 9…Kxf7 fails to 10.Qh5+ g6 11.Qxd5+ e6 12.Qxe6+ Kg7 13.Qf7 mate,"Stapelfeld - Stock, Postal 1980"
Blackmar-Diemer Gambit,Blackmar-Diemer Gambit,1.d4 d5 2.e4 dxe4 3.Nc3 Nf6 4.f3 exf3 5.Nxf3 Bf5 6.Ne5 h5 7.Qf3 Qc8 8.Bc4 e6 9.Bg5 Ng4 10.Qxf5 exf5 11.Bxf7#,1.d4 d5 2.e4 dxe4 3.Nc3 Nf6 4.f3 exf3 5.Nxf3 Bf5 6.Ne5 h5 7.Qf3 Qc8 8.Bc4 e6 9.Bg5 Ng4 [perhaps 9…Bxc2 is safe] 10.Qxf5! and White wins the Bishop since 10…exf5 11.Bxf7 is mate,"Leisebein - Burk, Postal 1986"
Blackmar-Diemer Gambit,Blackmar-Diemer Gambit,1.d4 d5 2.e4 dxe4 3.Nc3 Nf6 4.f3 exf3 5.Nxf3 Bg4 6.Bf4 Bxf3 7.Qxf3 Qxd4 8.Qxb7 Qxf4 9.Qc8#,1.d4 d5 2.e4 dxe4 3.Nc3 Nf6 4.f3 exf3 5.Nxf3 Bg4 6.Bf4 Bxf3 7.Qxf3 Qxd4 8.Qxb7 Qxf4 9.Qc8 mate,"Wall - Scal, Internet 1996"
Blackmar-Diemer Gambit,Blackmar-Diemer Gambit,1.d4 d5 2.e4 dxe4 3.Nc3 Nf6 4.f3 exf3 5.Nxf3 g6 6.Bc4 Bg7 7.h4 Nbd7 8.Bxf7+ Kxf7 9.Ng5+ Ke8 10.Ne6,"1.d4 d5 2.e4 dxe4 3.Nc3 Nf6 4.f3 exf3 5.Nxf3 g6 6.Bc4 Bg7 7.h4 Nbd7? [7…O-O is playable] 8.Bxf7+ Kxf7 9.Ng5+ Ke8?? [or 9…Kg8 10.Ne6 Qe8 11.Nxc7] 10.Ne6, trapping the Queen","Purser - Weinberg, Postal 1983"
Blackmar-Diemer Gambit,Blackmar-Diemer Gambit,1.d4 d5 2.e4 dxe4 3.Nc3 Nf6 4.f3 exf3 5.Qxf3 Nc6 6.Bb5 Qxd4 7.Bxc6+ bxc6 8.Qxc6+,1.d4 d5 2.e4 dxe4 3.Nc3 Nf6 4.f3 exf3 5.Qxf3 Nc6 6.Bb5 Qxd4? [Black should play 6…Bd7] 7.Bxc6+ bxc6 8.Qxc6+ wins the Rook,"De Vore - Silman, Postal 1968"
Blackmar-Diemer Gambit,Blackmar-Diemer Gambit,1.d4 d5 2.e4 dxe4 3.Nc3 Nf6 4.f3 exf3 5.Qxf3 Qxd4 6.Be3 Qb4 7.O-O-O e5 8.Nb5 Na6 9.a3 Qe4 10.Qf2 Ng4 11.Bg5 f6,1.d4 d5 2.e4 dxe4 3.Nc3 Nf6 4.f3 exf3 5.Qxf3 Qxd4 6.Be3 Qb4 7.O-O-O e5 8.Nb5 Na6 9.a3 Qe4 10.Qf2?? [White should be able to play 10.Nxa7] 10…Ng4 and if 11 Bg5 f6 [not 11…Nxf2 12.Rd8 mate] and Black wins a piece,"Van Eijk - Carvalho, Internet 1996"
Blackmar-Diemer Gambit,Blackmar-Diemer Gambit,1.d4 d5 2.e4 dxe4 3.Nc3 Nf6 4.f3 exf3 5.Qxf3 Qxd4 6.Be3 Qb4 7.O-O-O e5 8.Nb5 Na6 9.Bg5 e4 10.Bxf6 exf3 11.Rd8#,1.d4 d5 2.e4 dxe4 3.Nc3 Nf6 4.f3 exf3 5.Qxf3 Qxd4 6.Be3 Qb4 7.O-O-O e5 8.Nb5 Na6 9.Bg5 e4 10.Bxf6 exf3?? [10…Be6 is better] 11.Rd8 mate,"Wall - Millimaci, California 1987"
Blackmar-Diemer Gambit,Blackmar-Diemer Gambit,1.d4 d5 2.e4 dxe4 3.Nc3 Nf6 4.f3 exf3 5.Qxf3 Qxd4 6.Be3 Qb4 7.O-O-O Bg4 8.Nb5 Qa5 9.Qxb7 Bxd1 10.Qc8#,1.d4 d5 2.e4 dxe4 3.Nc3 Nf6 4.f3 exf3 5.Qxf3 Qxd4 6.Be3 Qb4 7.O-O-O Bg4 8.Nb5 Qa5? [8…Na6 is better] 9.Qxb7 Bxd1?? 10.Qc8 mate,"Ewald - Pfaus, Frankfurt 1991"
